district_code,district_name,block_mandal_code,block_mandal_name,village_code,village_name,habitation_code,area_sq_m,area_ha,area_sq_km,area_acres,perimeter_m,centroid_lon,centroid_lat,bbox_min_lon,bbox_min_lat,bbox_max_lon,bbox_max_lat,geometry_type,source_more_40ha,source_less_40ha,source_total,source_dmvt,OBJECTID,OBJECTID_1
08,NALGONDA,0855,NAMPALLE,0855022,Sharabhapur,08093550220117,7333126.791527,733.3126791527001,7.333126791527,1812.0550931673695,13177.432425,78.93744480680571,16.795420717888565,78.92641752885764,16.77454198383661,78.95376077571703,16.81418962706482,Polygon,,,,,2720,3936
07,MAHABUBNAGAR,0721,MIDJIL,0721007,Donur,07075210070109,5382580.066406,538.2580066406,5.382580066406001,1330.0645005868148,12531.812066,78.28885909762148,16.79392949868881,78.26585845854818,16.784951214887933,78.30797845008804,16.807146324211683,Polygon,,,,,2722,3937
08,NALGONDA,0855,NAMPALLE,0855025,Bandathimmapur,08093550250118,5429108.754182,542.9108754182,5.429108754182,1341.5619897288698,9554.729309,78.98783785669137,16.796239266282353,78.976983984662,16.783230485783765,78.99939876135491,16.81020613041893,Polygon,,,,,2727,3938
08,NALGONDA,0854,GURRAMPODE,0854020,Mailapur,08087540200115,5398979.880185,539.8979880185,5.398979880184999,1334.116982826665,11170.382011,79.05899259935921,16.790381831113265,79.04592151521199,16.770303936099854,79.07070086641652,16.807456299303354,Polygon,,,,,2732,3939
08,NALGONDA,0856,CHINTHA PALLE,0856017,Kokkirayala Gowraram,08086560170117,4983536.594285,498.3536594285,4.983536594285,1231.458711186373,9397.430001,78.89307976353005,16.78777537064255,78.88418635943691,16.770858115171123,78.90352669306299,16.80577338977936,Polygon,,,,,2734,3940
07,MAHABUBNAGAR,0723,JADCHERLA,0723011,Goplapur (Kalan),07075230110110,6592395.00143,659.239500143,6.59239500143,1629.0162816105942,13459.07251,78.23890427414022,16.772757830727656,78.22486820357882,16.74939063133964,78.24912121606614,16.79782725503654,Polygon,,,,,2736,3941
08,NALGONDA,0852,PEDDAVOORA,0852008,Velmaguda,08087520080106,11236815.699106,1123.6815699106,11.236815699106,2776.6776298038203,15590.16853,79.19191471431725,16.787392783923245,79.16880405774324,16.76982870727068,79.21323183610897,16.806940952232676,Polygon,,,,,2739,3942
07,MAHABUBNAGAR,0721,MIDJIL,0721014,Jakanalapalle,07075210140116,8031191.110595,803.1191110595,8.031191110595,1984.5505430192848,13623.139317,78.43601103777314,16.78239460724672,78.41244954943863,16.76425316281973,78.45350672006177,16.799237114019068,Polygon,,,,,2740,3943
07,MAHABUBNAGAR,0723,JADCHERLA,0723012,Nekkonda,07075230120111,4070653.050781,407.0653050781,4.070653050781,1005.8802749337193,9333.405436,78.22903971410976,16.781110292279376,78.21970966969917,16.767319687226404,78.23766459078634,16.795083580949314,Polygon,,,,,2743,3944
07,MAHABUBNAGAR,0725,MAHBUBNAGAR,0725005,Yerravalli,07074250050207,2400830.252252,240.0830252252,2.4008302522519998,593.2580753206412,6208.187727,78.01101353467647,16.781489142574983,78.00153659064732,16.77276206302726,78.0187267862255,16.79130624949482,Polygon,,,,,2746,3945
08,NALGONDA,0854,GURRAMPODE,0854016,Kalwapalle,08087540160112,12179111.440726,1217.9111440726,12.179111440726,3009.523978491716,15425.768735,79.01316854873997,16.779274565661744,78.99449829797238,16.750879216770155,79.03497844305099,16.80189083214962,Polygon,,,,,2747,3946
07,MAHABUBNAGAR,0721,MIDJIL,0721015,Ippaipahad,07075210150117,6033353.946848,603.3353946848,6.033353946848,1490.8742285623027,9638.632749,78.46343273385897,16.78281312635178,78.44992190186387,16.772269367038433,78.47938316965126,16.79571884755348,Polygon,,,,,2749,3947
07,MAHABUBNAGAR,0707,KOILKONDA,0707019,Salepalle,07073070190214,4793765.761719,479.37657617189996,4.7937657617189995,1184.5653172138097,9001.941435,77.77011688592357,16.77032876784291,77.758262784072,16.75851293876926,77.78382407435599,16.781831972679566,Polygon,,,,,2757,3948
07,MAHABUBNAGAR,0729,NARAYANPET,0729005,palla burzg,07073290050000,17334160.051204,1733.4160051203999,17.334160051203998,4283.364231865662,23774.975903,77.49207989352473,16.751687641988454,77.47075585044458,16.728986995063085,77.518557833227,16.77618910329019,Polygon,,,,,2762,3949
07,MAHABUBNAGAR,0721,MIDJIL,0721022,Wadiyal,07075210220124,9691306.621094,969.1306621094,9.691306621094,2394.774019520698,15770.966353,78.30828080333804,16.770395902093085,78.29247479115973,16.737550833540055,78.33284158691356,16.785828777027902,Polygon,,,,,2769,3950
07,MAHABUBNAGAR,0721,MIDJIL,0721005,Chedughattu,07075210050201,6741618.318844,674.1618318844,6.741618318844,1665.8901663839765,11365.042402,78.25525383720233,16.768035278943245,78.23825910048734,16.753362173791857,78.267951400086,16.785332007023282,Polygon,,,,,2770,3951
07,MAHABUBNAGAR,0719,VELDANDA,0719010,Gokaram,07083190100110,30424059.261943,3042.4059261943003,30.424059261943,7517.9487697020695,30684.499648,78.66014352851283,16.74443367814631,78.63225157077343,16.699269379559727,78.7003997502668,16.78959603993628,Polygon,,,,,2771,3952
07,MAHABUBNAGAR,0725,MAHBUBNAGAR,0725001,Venkatapur,07074250010101,14209454.35588,1420.945435588,14.20945435588,3511.2326390500016,16308.940941,77.91913941473408,16.762575879743558,77.89525901688265,16.738937117252398,77.94834441864818,16.780208742565694,Polygon,,,,,2772,3953
08,NALGONDA,0854,GURRAMPODE,0854018,Parla Palle,08087540180114,4204422.354688,420.4422354688,4.204422354688,1038.9353898042557,8192.695215,79.04830906832109,16.779540947980784,79.03497844305099,16.767266584262153,79.0577632401459,16.792546529227096,Polygon,,,,,2773,3954
07,MAHABUBNAGAR,0729,NARAYANPET,0729019,Kotakonda,07073290190115,4786865.521335,478.6865521335,4.786865521335,1182.8602306815064,9918.043218,77.67501427610682,16.75681739692117,77.66197548769115,16.738729683646923,77.68740568337117,16.77334050487456,Polygon,,,,,2775,3955
07,MAHABUBNAGAR,0719,VELDANDA,0719015,Karrevanipalle,07083190150513,2167164.532897,216.7164532897,2.1671645328970004,535.5180186036245,6108.77143,78.48612654990217,16.775099221095644,78.47785695233767,16.767272405477215,78.4949792297158,16.783948746966328,Polygon,,,,,2776,3956
07,MAHABUBNAGAR,0707,KOILKONDA,0707032,Akkaipalle,07073070320312,1981136.265625,198.1136265625,1.981136265625,489.549432655701,7068.900546,77.84214130527342,16.76966873926509,77.82659765054451,16.7650662671944,77.85750141177316,16.773450734726392,Polygon,,,,,2785,3957
08,NALGONDA,0857,DEVARAKONDA,0857006,Mudigonda,08086570060106,32008680.899137,3200.8680899137003,32.008680899137005,7909.517303842017,24439.244423,78.86900931989443,16.74455057066201,78.83632833175079,16.70952939481761,78.8947054110519,16.782099558577716,Polygon,,,,,2788,3958
07,MAHABUBNAGAR,0707,KOILKONDA,0707030,Kesavapur,07073070300122,6013511.65625,601.351165625,6.01351165625,1485.9710917749014,10776.701786,77.86314050854843,16.758273410600733,77.84370031622737,16.74426884261701,77.88216509564062,16.76950951869738,Polygon,,,,,2790,3959
08,NALGONDA,0852,PEDDAVOORA,0852012,Lingampalle,08087520120109,4198507.434648,419.85074346479996,4.198507434648,1037.4737812314238,8650.630481,79.24901775309223,16.769389316334067,79.23954771685848,16.753991186784035,79.2577246409359,16.782823224468032,Polygon,,,,,2794,3960
07,MAHABUBNAGAR,0729,NARAYANPET,0729000,Narayanpet (NP),07073290000000,1303720.910156,130.3720910156,1.303720910156,322.15645283081835,6338.67289,77.49296046354694,16.755226147231483,77.48643071820551,16.748679107713524,77.50074221721115,16.76181829674679,Polygon,,,,,2795,3961
07,MAHABUBNAGAR,0723,JADCHERLA,0723022,Bureddipalle,07075230220119,3047819.246094,304.7819246094,3.047819246094,753.1325374490261,7289.816547,78.12758651724842,16.761318436599996,78.11483831746513,16.753698055918775,78.13643717747608,16.7708212553645,Polygon,,,,,2796,3962
08,NALGONDA,0854,GURRAMPODE,0854017,Palwai,08087540170113,5685375.951109,568.5375951108999,5.685375951108999,1404.8869931830372,9404.024941,79.03415682534488,16.764524078954036,79.01843061345443,16.754230806380633,79.04977778108154,16.779046736110647,Polygon,,,,,2800,3963
08,NALGONDA,0855,NAMPALLE,0855029,Pagidi Palle,08093550290118,797529.539393,79.7529539393,0.797529539393,197.0738410630399,4239.272295,78.99354161282648,16.770954581765604,78.98897887690097,16.763177206002318,78.99982184408017,16.778054230373574,Polygon,,,,,2802,3964
07,MAHABUBNAGAR,0707,KOILKONDA,0707029,Acharyapur,07073070290121,3626462.908178,362.6462908178,3.626462908178,896.1185003018504,7420.948009,77.81117836026155,16.754200412111466,77.80087060119031,16.74416049792613,77.8209879498031,16.763557428946996,Polygon,,,,,2803,3965
07,MAHABUBNAGAR,0725,MAHBUBNAGAR,0725000,Mahbubnagar (M),07074250000000,3588824.828125,358.8824828125,3.588824828125,886.8179281726622,15381.317856,77.99170716716658,16.75401503631834,77.97606956384647,16.736744367533003,78.00393315066208,16.765317251184733,Polygon,,,,,2805,3966
08,NALGONDA,0853,PEDDA ADISERLA PALLE,0853008,Polkampalle,08086530080105,6451826.09375,645.182609375,6.45182609375,1594.280948055905,11268.400111,79.13030496548322,16.75871342695287,79.1156270200829,16.74674800409881,79.14918448017703,16.77506303684747,Polygon,,,,,2811,3967
07,MAHABUBNAGAR,0729,NARAYANPET,0729001,Jalalpur,07073290010101,7219765.362276,721.9765362276,7.219765362276,1784.042873948638,13869.154743,77.44094199225991,16.73376208115064,77.42615599522085,16.712374619472673,77.4563277082201,16.751796340974302,Polygon,,,,,2815,3968
07,MAHABUBNAGAR,0721,MIDJIL,0721003,Chiluveru,07075210030103,11620059.17779,1162.005917779,11.620059177789999,2871.3791557988334,16262.696771,78.27427087814215,16.731548477120793,78.25819244137406,16.707362221298403,78.291725800187,16.762871185246038,Polygon,,,,,2816,3969
08,NALGONDA,0857,DEVARAKONDA,0857010,Kolmunthal Pahad,08086570100109,13734723.112408,1373.4723112407999,13.734723112407998,3393.923994037471,19420.214075,78.96603802809896,16.7405849901683,78.94186390362081,16.710025446386876,78.99212682478847,16.767706311072914,Polygon,,,,,2821,3970
08,NALGONDA,0856,CHINTHA PALLE,0856022,Anajpur,08086560220120,8079926.3816,807.99263816,8.0799263816,1996.5932907518809,12926.893213,78.7947028385282,16.748830617385714,78.77223404948985,16.73675096125115,78.81452729200377,16.76346811857759,Polygon,,,,,2823,3971
07,MAHABUBNAGAR,0723,JADCHERLA,0723024,Chintaboinpalle,07075230240420,4423175.65625,442.317565625,4.42317565625,1092.9905078339357,9229.531619,78.12594031380664,16.745944642518868,78.11065632671904,16.737741114652557,78.14418970940179,16.755009255787055,Polygon,,,,,2825,3972
07,MAHABUBNAGAR,0721,MIDJIL,0721002,Kothapalle,07075210020102,7595251.591114,759.5251591114001,7.595251591114001,1876.8275417613195,11952.929759,78.25308530698406,16.73924367053512,78.23825910048734,16.718328866223445,78.26497991750928,16.75603833280911,Polygon,,,,,2827,3973
07,MAHABUBNAGAR,0719,VELDANDA,0719011,Yerravalli,07083190110210,6175196.761719,617.5196761719,6.175196761719,1525.9243514393775,11160.328162,78.63096164562758,16.746952111473817,78.61363463671488,16.73186551518309,78.65136324129561,16.75861918058234,Polygon,,,,,2831,3974
07,MAHABUBNAGAR,0707,KOILKONDA,0707037,Perkiweedu,07073070370127,8986361.308385,898.6361308385,8.986361308385,2220.5782391102503,11967.30005,77.86304234619202,16.731431469876373,77.84509042134756,16.71250668036967,77.87753953288767,16.74897499244377,Polygon,,,,,2832,3975
07,MAHABUBNAGAR,0721,MIDJIL,0721001,Bhairampalle,07075210010101,3834861.477712,383.48614777119997,3.834861477712,947.614908323761,7986.79981,78.23644439152395,16.736891431089596,78.22794152869953,16.72475991976239,78.24384385826541,16.752884005514698,Polygon,,,,,2833,3976
07,MAHABUBNAGAR,0729,NARAYANPET,0729011,Jajapur,07073290110119,7892849.88447,789.284988447,7.89284988447,1950.365681565031,13324.387314,77.54122882103951,16.720212344020027,77.52629134792876,16.703022610237085,77.55840624805184,16.740449664125713,Polygon,,,,,2838,3977
07,MAHABUBNAGAR,0730,UTKOOR,0730002,Vallampalle,07077300020102,7772160.407781,777.2160407781,7.7721604077810005,1920.5426623887233,12109.75934,77.50396199161857,16.72173580217903,77.48594491029579,16.70898506896962,77.52307778026021,16.73780103885436,Polygon,,,,,2840,3978
07,MAHABUBNAGAR,0729,NARAYANPET,0729017,Boinpalle,07073290170111,6195252.057581,619.5252057581,6.195252057581,1530.880122973794,11898.10917,77.6091670398621,16.71642762032656,77.59671079165916,16.696302121894405,77.62259433832867,16.739090155184094,Polygon,,,,,2842,3979
08,NALGONDA,0852,PEDDAVOORA,0852024,Chintalapalem,08087520240113,10545222.966204,1054.5222966204,10.545222966204001,2605.781343720152,13062.718676,79.24784232663927,16.73732112289057,79.22983274733106,16.716825135813906,79.26563902285363,16.755813164239466,Polygon,,,,,2845,3980
07,MAHABUBNAGAR,0729,NARAYANPET,0729009,Kavarampalle,07073290090206,2168099.303947,216.8099303947,2.168099303947,535.749005560519,7102.956569,77.52408257335253,16.724473961275248,77.51777549281331,16.710421383840373,77.53143092097069,16.73507044257688,Polygon,,,,,2846,3981
07,MAHABUBNAGAR,0730,UTKOOR,0730001,Venkatapur,07077300010000,2751952.388148,275.1952388148,2.751952388148,680.0222446527882,6943.931085,77.47969321564327,16.72423558345512,77.46641594702224,16.717543971504444,77.49051470491173,16.73312277393514,Polygon,,,,,2848,3982
07,MAHABUBNAGAR,0707,KOILKONDA,0707026,Mubarakpur,07073070260000,3522366.806826,352.2366806826,3.522366806826,870.3957934680199,8137.088914,77.76527710178584,16.72141361585895,77.75437074047187,16.707472634226793,77.77344025725898,16.736335909079397,Polygon,,,,,2851,3983
08,NALGONDA,0853,PEDDA ADISERLA PALLE,0853018,Mallapuram,08086530180114,2376419.363085,237.6419363085,2.3764193630849997,587.226013241077,6453.735008,79.16679596676462,16.74328752543046,79.15659249960216,16.736026989033576,79.17675178814079,16.751167357131248,Polygon,,,,,2853,3984
07,MAHABUBNAGAR,0729,NARAYANPET,0729022,Ayyawaripalle,07073290220212,9921289.530884,992.1289530884,9.921289530884,2451.6040341752846,17275.102149,77.63219493069954,16.701239719751698,77.61237461881285,16.68562163705349,77.66328248733382,16.729642819706253,Polygon,,,,,2855,3985
07,MAHABUBNAGAR,0721,MIDJIL,0721024,Velugommula,07075210240126,9902671.2098,990.26712098,9.9026712098,2447.0033468415445,14257.225877,78.30104168426817,16.71438173254198,78.28423042481047,16.696652046465218,78.31579174769544,16.737550833540055,Polygon,,,,,2857,3986
08,NALGONDA,0852,PEDDAVOORA,0852006,Pinnavura,08087520060105,4664455.463778,466.44554637780004,4.664455463778,1152.6120467134663,10645.753587,79.17986572346672,16.725272646540674,79.17329244408297,16.706852929725027,79.18869844213184,16.746333495095367,Polygon,,,,,2858,3987
08,NALGONDA,0853,PEDDA ADISERLA PALLE,0853003,Rollakal,08086530030102,4457853.011719,445.78530117189996,4.457853011718999,1101.5594689853751,8179.988875,79.07497225083036,16.73132927033122,79.06431965437301,16.721020111179353,79.08822389074417,16.744623770512096,Polygon,,,,,2862,3988
07,MAHABUBNAGAR,0721,MIDJIL,0721025,Kothur,07075210250127,14087798.355469,1408.7798355469,14.087798355469,3481.1707866606716,16142.028829,78.3325582538768,16.717640408699047,78.31180604528566,16.693360640985375,78.35607066684211,16.736756545861017,Polygon,,,,,2863,3989
08,NALGONDA,0857,DEVARAKONDA,0857011,Kondamallapalle,08086570110110,7286933.957031,728.6933957031,7.2869339570310006,1800.640595178186,11227.68736,78.98494880116364,16.725491255318133,78.97095337453071,16.706896430580343,79.00205483404436,16.741317624120825,Polygon,,,,,2864,3990
08,NALGONDA,0853,PEDDA ADISERLA PALLE,0853011,Ghatnemilipur,08086530110105,6746731.154553,674.6731154553,6.746731154553,1667.1535756022279,11310.954975,79.16427100909101,16.72230462928854,79.15236158245087,16.707389989354187,79.17462290180441,16.74146715666135,Polygon,,,,,2866,3991
07,MAHABUBNAGAR,0707,KOILKONDA,0707025,Ayyawarpalle,07073070250218,2699382.733358,269.9382733358,2.699382733358,667.032000052308,7925.737488,77.75874229250743,16.709351197892783,77.75150151643453,16.69575697446954,77.76817462783873,16.725368200333023,Polygon,,,,,2867,3992
08,NALGONDA,0857,DEVARAKONDA,0857009,Yepoor,08086570090108,2150237.910156,215.02379101559998,2.150237910156,531.3353590342588,6088.581081,78.9461495991214,16.73220110905678,78.93601182129012,16.724603656384847,78.95777985205642,16.73850780250725,Polygon,,,,,2868,3993
07,MAHABUBNAGAR,0730,UTKOOR,0730003,Pagidimarri,07077300030101,8972492.582084,897.2492582084,8.972492582084,2217.151202207178,13699.615275,77.4858882874113,16.702122060768176,77.46970102641377,16.684569928071106,77.50261418338553,16.71819397231398,Polygon,,,,,2872,3994
08,NALGONDA,0857,DEVARAKONDA,0857013,Chinna Adiserla Palle,08086570130110,9531576.2109,953.1576210899999,9.531576210899999,2355.3037755778028,13567.565154,79.01165038489077,16.713796080884745,78.99154434914396,16.694552549020724,79.03111924566221,16.73464258185253,Polygon,,,,,2876,3995
07,MAHABUBNAGAR,0730,UTKOOR,0730004,Thipraspalle,07077300040103,10195601.196474,1019.5601196474,10.195601196474001,2519.3879229417953,14480.79652,77.51330530257603,16.695937525912086,77.49281642910339,16.673697002653114,77.53451366619691,16.71458989810765,Polygon,,,,,2880,3996
07,MAHABUBNAGAR,0724,BHOOTHPUR,0724004,Bhoothpur,07076240040104,6187990.403328,618.7990403328,6.1879904033279995,1529.0857291295235,10956.371168,78.05886260811839,16.707019106024674,78.04112449832691,16.693214273380146,78.07223556432191,16.721104351220223,Polygon,,,,,2881,3997
07,MAHABUBNAGAR,0719,VELDANDA,0719019,Lingareddipalle,07083190190712,9805539.12663,980.5539126630001,9.80553912663,2423.0014863771216,12240.894114,78.58507140891271,16.70737549795973,78.56323485128097,16.689258437566043,78.602977909302,16.721218354153564,Polygon,,,,,2888,3998
07,MAHABUBNAGAR,0719,VELDANDA,0719018,Tandra,07083190180116,19549324.449839,1954.9324449839,19.549324449839,4830.743275602848,20506.306536,78.54627637881515,16.690097524711987,78.52158690343154,16.654567794106356,78.57071565455738,16.718080681301576,Polygon,,,,,2894,3999
08,NALGONDA,0852,PEDDAVOORA,0852005,Sangaram,08087520050104,5267918.824219,526.7918824218999,5.267918824219,1301.731090596697,9282.577487,79.19143543070565,16.705470942320847,79.18046710481755,16.691006258685622,79.20307675668211,16.72150680727449,Polygon,,,,,2902,4000
07,MAHABUBNAGAR,0720,KALWAKURTHY,0720003,Jeedipalle,07083200030103,8663831.866035,866.3831866034999,8.663831866035,2140.8794782239615,11454.586831,78.42196216743399,16.696728095591553,78.40316718107675,16.68173671703271,78.43770841671277,16.713096367799924,Polygon,,,,,2904,4001
07,MAHABUBNAGAR,0730,UTKOOR,0730016,Pallekunta,07077300160000,1373439.523864,137.34395238640002,1.373439523864,339.3842974664957,4568.274674,77.47584666183477,16.688881535295295,77.46944896243362,16.68357405003822,77.48384962642561,16.694538507763127,Polygon,,,,,2911,4002
08,NALGONDA,0857,DEVARAKONDA,0857015,Doniyala,08086570150113,7576196.339844,757.6196339843999,7.5761963398439995,1872.1188866272933,10987.331259,79.00055995516435,16.696045434176042,78.98438052720441,16.683287853289848,79.01880827319019,16.710472888451932,Polygon,,,,,2913,4003
08,NALGONDA,0852,PEDDAVOORA,0852004,Pothnur,08087520040103,9466278.619711,946.6278619711001,9.466278619711,2339.168389398158,14927.345371,79.1767914641161,16.688438693623763,79.1559272975588,16.662221636960687,79.18973199379644,16.70816117666978,Polygon,,,,,2919,4004
07,MAHABUBNAGAR,0718,VANGOOR,0718004,Thimmaipalle,07082180040105,4506496.885844,450.6496885844,4.506496885843999,1113.5796320570741,8368.748993,78.5711045787358,16.691375624626016,78.55768497681929,16.683616139710956,78.58638989138434,16.701750400210422,Polygon,,,,,2920,4005
07,MAHABUBNAGAR,0730,UTKOOR,0730015,Oblapur,07077300150112,7123743.215383,712.3743215383,7.123743215383,1760.315284711347,11487.062649,77.47658990882871,16.669399227417028,77.46264231275694,16.652341217321055,77.48895376919414,16.686295362567602,Polygon,,,,,2922,4006
07,MAHABUBNAGAR,0728,DHANWADA,0728001,Dhanwada,07073280010101,25912966.273401,2591.2966273401,25.912966273401,6403.233415934544,24293.345377,77.66285268280924,16.6527145673489,77.6292312063305,16.61512535634704,77.70003609431865,16.68912064405905,Polygon,,,,,2923,4007
07,MAHABUBNAGAR,0722,THIMMAJIPET,0722006,Nerellapalle,07081220060107,13574746.330522,1357.4746330522,13.574746330522,3354.392870323642,19505.236423,78.30190629261932,16.681919736377647,78.27332746298444,16.662642915063042,78.3364893115108,16.69790980795961,Polygon,,,,,2924,4008
07,MAHABUBNAGAR,0720,KALWAKURTHY,0720008,Tharnikal,07083200080109,22613216.076172,2261.3216076172002,22.613216076172,5587.847384701918,18985.016051,78.44951903916304,16.670369807403677,78.42822326732845,16.636402165581668,78.47321831667944,16.698780357544884,Polygon,,,,,2926,4009
07,MAHABUBNAGAR,0727,DEVARKADRA,0727005,Nagaram,07076270050105,10715832.236328,1071.5832236328001,10.715832236328,2647.939812495978,12968.865356,77.80736622281059,16.674437626518614,77.78814830711416,16.65986370791262,77.82687371457646,16.690743618835494,Polygon,,,,,2927,4010
07,MAHABUBNAGAR,0730,UTKOOR,0730017,Aminpur,07077300170213,7887689.109786,788.7689109786,7.887689109786,1949.0904263680752,12152.229824,77.45470885920079,16.665545614960415,77.4396680851524,16.646013667200158,77.4689505482911,16.68285909323944,Polygon,,,,,2933,4011
08,NALGONDA,0858,GUNDLA PALLE,0858001,Brahmana Palle,08086580010101,13056137.116103,1305.6137116103,13.056137116102999,3226.2417425622475,14391.442466,78.72757051215515,16.673507770132545,78.70729331500904,16.653665405760655,78.74760326251699,16.696751071000342,Polygon,,,,,2934,4012
07,MAHABUBNAGAR,0725,MAHBUBNAGAR,0725014,Oblaipalle,07074250140119,6150270.612738,615.0270612738,6.150270612738,1519.7649658869202,12644.782079,77.90041564643889,16.66493917022631,77.8788921694883,16.649462871161322,77.92200937019727,16.679179034539203,Polygon,,,,,2942,4013
08,NALGONDA,0852,PEDDAVOORA,0852003,Polepalle,08087520030103,4460415.849609,446.04158496089997,4.460415849608999,1102.1927600198221,11481.959839,79.19589624991951,16.674715500218966,79.18896169315593,16.655846792812806,79.20894078096946,16.692570618850997,Polygon,,,,,2944,4014
07,MAHABUBNAGAR,0730,UTKOOR,0730018,Samanur,07077300180113,6012910.07663,601.291007663,6.01291007663,1485.8224382134185,12681.501295,77.4359448497226,16.656952598705484,77.41886245703157,16.639759538183316,77.45396316866645,16.671299542305633,Polygon,,,,,2945,4015
08,NALGONDA,0857,DEVARAKONDA,0857025,Pendli Pakala,08086570250121,18944976.57784,1894.497657784,18.944976577840002,4681.405664153665,20122.55889,78.99896039822104,16.66647715313075,78.97188397634334,16.638669905972844,79.03088043432015,16.68870948282683,Polygon,,,,,2947,4016
07,MAHABUBNAGAR,0724,BHOOTHPUR,0724011,Annasagar,07076240110110,5912138.876553,591.2138876553,5.912138876553,1460.9213323774873,10097.019886,78.01181152836965,16.66347364137662,77.99596360405364,16.65015390884811,78.02857370319549,16.676257429732154,Polygon,,,,,2951,4017
08,NALGONDA,0857,DEVARAKONDA,0857022,Mynam Palle,08086570220119,10003146.904569,1000.3146904569,10.003146904569,2471.8314317256168,14794.788163,78.91384163580862,16.658271459290276,78.89659578439489,16.63419277643303,78.92900273011834,16.682793350170822,Polygon,,,,,2955,4018
07,MAHABUBNAGAR,0730,UTKOOR,0730013,Dantanpalle,07077300130000,11269122.96875,1126.912296875,11.26912296875,2784.6609299933634,15120.006676,77.53407382766241,16.64579740273066,77.51389029404231,16.62407584210763,77.55681575844714,16.664321016068666,Polygon,,,,,2956,4019
08,NALGONDA,0857,DEVARAKONDA,0857019,Komme Palle,08086570190116,9326236.748213,932.6236748213,9.326236748213,2304.563289320269,12393.971844,78.82942518316555,16.668275043829148,78.80645828901785,16.653986307482768,78.85039648428581,16.68039042722295,Polygon,,,,,2957,4020
08,NALGONDA,0858,GUNDLA PALLE,0858007,Kandukur,08086580070106,19295051.247472,1929.5051247472,19.295051247472,4767.910998935073,18168.661292,78.79140620240138,16.648918151897302,78.77362342280034,16.622360366783013,78.81391856676973,16.679810864852477,Polygon,,,,,2958,4021
07,MAHABUBNAGAR,0727,DEVARKADRA,0727008,Balsupalle,07076270080208,8330540.476562,833.0540476561999,8.330540476562,2058.5213822885144,13047.260763,77.82890588238114,16.64553143135895,77.81429831943815,16.62766793417655,77.84376349051453,16.665909765481903,Polygon,,,,,2961,4022
07,MAHABUBNAGAR,0727,DEVARKADRA,0727009,Baswapur,07076270090109,4912780.260589,491.27802605889997,4.912780260589,1213.9744403572047,10195.66716,77.79755138545589,16.65377960423396,77.78139092216155,16.638636813387023,77.81616835858831,16.664782804644773,Polygon,,,,,2962,4023
07,MAHABUBNAGAR,0728,DHANWADA,0728006,Madwar,07073280060109,13022916.292969,1302.2916292969,13.022916292968999,3218.0326983890673,14932.126639,77.72582731104842,16.6434837640519,77.69991794974231,16.62294517791049,77.7476018797266,16.661593734700133,Polygon,,,,,2966,4024
07,MAHABUBNAGAR,0727,DEVARKADRA,0727013,Chowdarpalle,07076270130211,9579561.212949,957.9561212949001,9.579561212949,2367.161127813824,16530.635764,77.86643793979944,16.638130035156372,77.85319163156929,16.601877373924836,77.88556146025287,16.6580083674327,Polygon,,,,,2974,4025
07,MAHABUBNAGAR,0726,ADDAKAL,0726004,Shakrapur,07076260090304,8117766.040527,811.7766040527,8.117766040527,2005.9436741056247,12031.782266,77.93428427537668,16.641030898488516,77.91488911774462,16.62640174789545,77.95373056098857,16.656346758942686,Polygon,,,,,2979,4026
08,NALGONDA,0857,DEVARAKONDA,0857029,Fakeerpoor,08086570290122,4661799.070471,466.1799070471,4.661799070471,1151.9556376320131,9847.491894,79.05604412841446,16.65544350613039,79.04162942922582,16.64508045658456,79.07598047972658,16.66673818500856,Polygon,,,,,2984,4027
07,MAHABUBNAGAR,0727,DEVARKADRA,0727016,Laxmipalle,07076270160113,7402572.586251,740.2572586251,7.402572586251,1829.215522763934,12054.212029,77.91247737724689,16.62744958302775,77.89894326287899,16.606978131531548,77.92406205760747,16.651457105440564,Polygon,,,,,2988,4028
07,MAHABUBNAGAR,0730,UTKOOR,0730012,Jeeramhalli,07077300120310,3405454.398438,340.5454398438,3.405454398438,841.5061081950581,7974.259266,77.55217108527567,16.63101648004504,77.54261952525398,16.618905349631735,77.55900150464517,16.645173175151765,Polygon,,,,,2992,4029
08,NALGONDA,0857,DEVARAKONDA,0857027,Vardhamaniguda,08086570270121,5980461.658876,598.0461658876,5.980461658876,1477.8042595663103,9966.951448,79.01728412700555,16.648327659757847,79.00327102632806,16.636985723951344,79.03115042624218,16.661708528051577,Polygon,,,,,2995,4030
08,NALGONDA,0858,GUNDLA PALLE,0858009,Kame Palle,08086580090108,5945036.933093,594.5036933093,5.945036933093,1469.0506191883326,12421.909373,78.83545764043373,16.63347401724662,78.8264248421532,16.611347645313824,78.84242873179751,16.659097069115543,Polygon,,,,,2997,4031
08,NALGONDA,0858,GUNDLA PALLE,0858002,Singaraj Palle,08086580020102,4563143.892222,456.3143892222,4.5631438922220005,1127.577412177083,8436.494437,78.72631023331577,16.648600978074768,78.71259934019814,16.63562283231436,78.73939195964874,16.65796494995015,Polygon,,,,,2998,4032
08,NALGONDA,0858,GUNDLA PALLE,0858006,Rahmatpur,08086580060105,10579369.890625,1057.9369890625,10.579369890625,2614.2192325051337,13951.02507,78.75772607112613,16.64303124827503,78.7330865210183,16.62975725780226,78.77709593607798,16.658345644611597,Polygon,,,,,3000,4033
