district_code,district_name,block_mandal_code,block_mandal_name,villages,polygon_features,area_sq_km,area_acres,min_lon,min_lat,max_lon,max_lat
08,NALGONDA,0809,NUTHANKAL,22,22,209.369145901009,51736.24266532342,79.62635417694771,17.282336081121876,79.81908276984687,17.439977992509384
08,NALGONDA,0853,PEDDA ADISERLA PALLE,24,25,472.640483144409,116792.00688422451,79.003267730636,16.471927771663843,79.26546718475139,16.802675764765276
08,NALGONDA,0852,PEDDAVOORA,31,32,453.027043143669,111945.4203109583,79.15308618975479,16.561098721090072,79.51384615476198,16.837917786607637
08,NALGONDA,0831,PENPAHAD,17,17,179.496468918229,44354.54342404816,79.5924466473377,16.957115971846918,79.80780516469967,17.087814928982535
08,NALGONDA,0818,POCHAMPALLE,23,23,196.8953099504,48653.890674389346,78.7061326412697,17.28689124598091,78.92843849070752,17.41616860381949
08,NALGONDA,0803,RAJAPET,18,19,184.61339600615,45618.963644048556,78.85833938128462,17.653307683710004,79.02210021911763,17.813008008199862
08,NALGONDA,0820,RAMANNAPETA,21,21,212.61600714054,52538.55955048869,79.00842691342459,17.246882898547494,79.25901525937076,17.373477302157504
08,NALGONDA,0812,SALI GOURARAM,20,20,222.383722042126,54952.21446730761,79.28901069437254,17.21143642544361,79.497572346083,17.362000967888708
08,NALGONDA,0826,SURYAPET,19,19,211.158633596296,52178.434704898114,79.49121029929502,17.05667581289794,79.66064447201,17.286630130863788
08,NALGONDA,0833,THIPPARTHI,19,19,274.91430647373903,67932.80457197448,79.30299182520136,16.92408950328399,79.50319810799213,17.128843266163592
08,NALGONDA,0807,THIRUMALGIRI,16,16,180.925021957462,44707.54656775391,79.360083041576,17.405247086130483,79.58650145294722,17.527423501521955
08,NALGONDA,0841,THRIPURARAM,20,20,185.88290463609502,45932.66605832697,79.39545435458805,16.720111551453755,79.55669684017272,16.955370645435742
08,NALGONDA,0808,THUNGATHURTHI,20,20,211.047988853271,52151.09379346559,79.50924862572869,17.33757374638146,79.72936984232763,17.529538775372853
08,NALGONDA,0815,VALIGONDA,28,28,291.810118664528,72107.85068857697,78.9188234012714,17.31642792523225,79.19118913690181,17.48037121455645
08,NALGONDA,0832,VEMULAPALLE,23,23,198.43575353873,49034.54257491228,79.46299071062217,16.89365009342946,79.6131265466476,17.094982850802168
08,NALGONDA,0804,YADAGIRIGUTTA,17,17,246.971067403368,61027.87982206225,78.8646177202794,17.503339600833883,79.1194115872113,17.69221126882725
02,NIZAMABAD,0204,ARMUR,24,24,214.451859049297,52992.20843671931,78.16953176402407,18.740352046434214,78.35248877103825,18.9269784773545
02,NIZAMABAD,0205,BALKONDA,27,27,224.05629295308998,55365.515740292256,78.28086463241915,18.818898820951226,78.45758214297966,19.003994699056292
02,NIZAMABAD,0227,BANSWADA,19,19,143.070859713251,35353.57936627819,77.83217248037991,18.316607165236782,78.03863033880306,18.447132999216503
02,NIZAMABAD,0208,BHEEMGAL,24,24,206.704704581926,51077.84487677454,78.35884935808822,18.61536363061687,78.59321795724026,18.75631762754008
02,NIZAMABAD,0235,BHIKNOOR,19,19,188.265119148184,46521.32408407334,78.29487285082877,18.12092252630789,78.50118254826008,18.273320024071264
02,NIZAMABAD,0218,BICHKUNDA,38,38,259.29918314054703,64074.22356406923,77.6562836272162,18.234056151663875,77.83218261500902,18.48962662582605
02,NIZAMABAD,0219,BIRKOOR,31,31,184.846464504682,45676.55612428628,77.75539860157559,18.374112506269476,77.97482199582896,18.508027355243918
02,NIZAMABAD,0214,BODHAN,44,44,278.349182273344,68781.58086672821,77.73038771551012,18.572359649641225,77.9603968606496,18.8124367971908
02,NIZAMABAD,0222,DHARPALLE,15,15,234.002265419475,57823.21906066024,78.2531291784084,18.451150819003292,78.40705026542429,18.675637543576155
02,NIZAMABAD,0221,DICHPALLE,20,20,232.498107340925,57451.53350487322,78.13457356793734,18.483195784369748,78.32176995511045,18.67585896596036
02,NIZAMABAD,0236,DOMAKONDA,21,21,151.519056131223,37441.174164850694,78.37314865108588,18.166083559572183,78.56926486881386,18.292477764036118
02,NIZAMABAD,0226,GANDHARI,37,37,352.635276758433,87138.074582172,77.9459557130536,18.30741935131319,78.21057946441034,18.50898918529725
02,NIZAMABAD,0210,JAKRANPALLE,15,15,143.29646358035,35409.32729591815,78.20007944033713,18.65245086778874,78.36462133144063,18.773423314480453
02,NIZAMABAD,0217,JUKKAL,35,35,239.058512995875,59072.645046818994,77.52065387321555,18.27279038166301,77.72499902311652,18.448518004130854
02,NIZAMABAD,0234,KAMAREDDY,22,22,120.406012159925,29752.973565718414,78.28319632750568,18.251421676137813,78.42769761316762,18.39368765710455
02,NIZAMABAD,0207,KAMMARPALLE,18,18,252.994294692348,62516.25169896909,78.47445036305548,18.47972318525795,78.66998852237901,18.895667833953702
02,NIZAMABAD,0215,KOTGIRI,39,39,192.102521805175,47469.56693147222,77.73589432460206,18.497405980173472,77.88656457488632,18.665904475774575
02,NIZAMABAD,0232,LINGAMPET,23,23,252.567726257018,62410.84434303502,78.03049480853213,18.1287021786893,78.21514883300256,18.36494865365773
02,NIZAMABAD,0224,MACHAREDDY,24,24,316.261700209708,78149.96807377417,78.37645481848814,18.259261781058377,78.56468787918777,18.483460897757045
02,NIZAMABAD,0216,MADNOOR,42,42,227.779239825056,56285.4759472714,77.54830319133045,18.385694391338347,77.76190402139476,18.5566935752341
02,NIZAMABAD,0211,MAKLOOR,22,22,185.868658813259,45929.14583884077,78.05879853639996,18.66321445664149,78.22689595299656,18.851683736426267
02,NIZAMABAD,0206,MORTAD,17,17,202.383564809674,50010.06798497927,78.39600009697298,18.750145392077346,78.53646509033435,18.97390993355698
02,NIZAMABAD,0231,NAGAREDDIPET,23,23,155.067896118075,38318.11162356769,77.965496297072,18.05982815794737,78.18093268041913,18.20036400301713
02,NIZAMABAD,0203,NANDIPET,33,33,311.367406826371,76940.56184027246,78.06337813521702,18.80528702164396,78.28205811903757,19.016253817940317
02,NIZAMABAD,0202,NAVIPET,33,33,195.873167475531,48401.31376822305,77.94388809657987,18.71983017207075,78.08891760893573,18.942717634976365
02,NIZAMABAD,0212,NIZAMABAD,38,38,384.50753993426,95013.88233245662,77.98594959880445,18.477610598928216,78.19022892331138,18.789543250320158
02,NIZAMABAD,0229,NIZAMSAGAR,31,31,257.638331292327,63663.818134554385,77.85400111296782,18.092305716574085,78.00926504143528,18.380159566561545
02,NIZAMABAD,0228,PITLAM,28,28,184.79128703132199,45662.921473683266,77.72839852898736,18.188009633508436,77.8919617879733,18.37976500284814
02,NIZAMABAD,0201,RANJAL,10,10,114.023756544116,28175.883857152974,77.86173819416,18.703762055442112,78.00887613587707,18.82792072433797
02,NIZAMABAD,0225,SADASIVANAGAR,28,28,247.043302916375,61045.72960605932,78.16605438714626,18.34286055800314,78.41067705700893,18.49994699876784
02,NIZAMABAD,0223,SIRKONDA,22,22,376.864935555463,93125.35366203137,78.34585792395677,18.43841916761134,78.63384169259777,18.655496964900994
02,NIZAMABAD,0233,TADWAI,24,24,257.21605845198997,63559.47224325968,78.15726011100034,18.140398475936927,78.31659169438737,18.381725294585443
02,NIZAMABAD,0220,VARNI,28,28,264.133543512556,65268.82002794426,77.8475158189277,18.4362448483845,78.04823056529379,18.637597511591235
02,NIZAMABAD,0209,VELPUR,16,16,117.254834072669,28974.300502396047,78.33506589067476,18.695299279381267,78.43676106981385,18.854329364380572
02,NIZAMABAD,0213,YEDPALLE,12,12,97.626853686564,24124.120921657533,77.92288287939391,18.619324175305817,78.04316452840601,18.727462740866184
02,NIZAMABAD,0230,YELLAREDDY,31,31,187.144295714652,46244.36258197307,77.9585465212589,18.116271128139623,78.09848608144674,18.325325035553586
05,RANGAREDDY,0506,BALANAGAR,16,16,62.737930682474996,15502.88029375356,78.37115050842881,17.445490370312115,78.5011425615236,17.514600886682913
05,RANGAREDDY,0521,BANTWARAM,30,30,169.286340662642,41831.565786622654,77.61335921373727,17.37133036081178,77.85590874962918,17.507200364596034
05,RANGAREDDY,0524,BASHEERABAD,31,31,204.555367081393,50546.73201380365,77.36282536475517,17.106654657955534,77.54383124476313,17.271905995673503
05,RANGAREDDY,0518,CHEVELLA,36,36,275.81341884375,68154.98007714789,78.0089045957229,17.23077027619055,78.22187115090787,17.412731314942153
05,RANGAREDDY,0520,DHARUR,41,41,229.118502195445,56616.41488619099,77.69754332403335,17.218290744996796,77.90091872801473,17.381128098678623
05,RANGAREDDY,0526,DOMA,31,31,164.136646928071,40559.04875190242,77.75092743763473,16.996125109237507,77.91987671879826,17.145530748039988
05,RANGAREDDY,0527,GANDEED,29,29,211.18794140321899,52185.67682170779,77.72994801845776,16.845606113497613,77.9400880238509,16.998817519266584
05,RANGAREDDY,0512,GHATKESAR,25,25,166.966180732533,41258.241782028235,78.56006259718909,17.379964814145712,78.76003434815371,17.490751102947723
05,RANGAREDDY,0514,HAYATHNAGAR,40,40,275.072915960337,67971.99782966459,78.55735475453446,17.237200314645616,78.76201890775155,17.404650319377556
05,RANGAREDDY,0534,IBRAHIMPATNAM,28,28,257.3117528787,63583.11885107614,78.4975444284416,17.088147390188425,78.8203069746023,17.269974114618257
05,RANGAREDDY,0537,KANDUKUR,30,30,291.409518091354,72008.86013112684,78.37805730219739,16.985021738623487,78.61314847332855,17.180203671735217
05,RANGAREDDY,0511,KEESARA,16,16,152.842205264541,37768.13143617719,78.54124851047547,17.451676927267947,78.71229821632701,17.58091612955521
05,RANGAREDDY,0528,KULKACHARLA,33,33,287.4314155897,71025.84959494015,77.79512213863983,16.84792137641543,78.01214924219528,17.108502899116427
05,RANGAREDDY,0533,MAHESWARAM,33,33,261.716202396161,64671.48202924121,78.29736877810477,17.041751481790534,78.56840044122073,17.23757149028029
05,RANGAREDDY,0510,MALKAJGIRI,13,14,73.820083311773,18241.339846693594,78.48094472331351,17.428292170976142,78.57675916385182,17.553965991634243
05,RANGAREDDY,0535,MANCHAL,25,25,251.13937948370702,62057.892168748614,78.64102871922343,17.005418714388153,78.84415636118645,17.207428800615542
05,RANGAREDDY,0501,MARPALLE,30,30,225.57147999436398,55739.92661212037,77.68659774565698,17.450338005652178,77.87659131630043,17.639722294286017
05,RANGAREDDY,0508,MEDCHAL,29,29,197.20783118659799,48731.11635367664,78.38098719891308,17.550478299723252,78.6029879512069,17.708685086696104
05,RANGAREDDY,0517,MOINABAD,27,27,209.006462847655,51646.62173107271,78.18113893383801,17.242614118970184,78.3730659169819,17.399800819318454
05,RANGAREDDY,0502,MOMINPET,28,28,183.272779308381,45287.690043545095,77.80160357563071,17.43961980634543,78.02038114385951,17.582235118157392
05,RANGAREDDY,0503,NAWABPET,22,22,166.364847653872,41109.649142236885,77.87646509613134,17.357480879881688,78.08095006572776,17.47265602602091
05,RANGAREDDY,0529,PARGI,42,42,237.109419692807,58591.01360264928,77.76444215367256,17.076166414747583,77.99550216636165,17.25482137762234
05,RANGAREDDY,0522,PEDDEMUL,37,37,268.677722218749,66391.71104059306,77.5129870984726,17.264003925278196,77.76881857442284,17.45690703786525
05,RANGAREDDY,0530,PUDUR,37,37,218.370818371314,53960.60437494062,77.89133723366682,17.133112803647983,78.06063893771581,17.32827314473079
05,RANGAREDDY,0507,QUTUBULLAPUR,18,18,139.241619232495,34407.353436551464,78.34104304122367,17.482856185304954,78.50247594246677,17.639853255360332
05,RANGAREDDY,0516,RAJENDRANAGAR,41,41,164.822533844298,40728.53509998003,78.24298624721636,17.26797368679234,78.465472506402,17.436791911504724
05,RANGAREDDY,0515,SAROORNAGAR,29,29,163.767756729749,40467.89399872656,78.41350505004584,17.22753449038524,78.60221558693718,17.380896381061127
05,RANGAREDDY,0505,SERILINGAMPALLY,23,23,98.067167328083,24232.924792010283,78.2889268760143,17.40946105684902,78.4066333524011,17.5200712321728
05,RANGAREDDY,0531,SHABAD,25,25,229.389818295307,56683.45855454558,78.04883786840735,17.088003179070757,78.25882099432957,17.263412602678937
05,RANGAREDDY,0509,SHAMIRPET,30,30,240.489749776734,59426.311357522995,78.49347909043028,17.508252150372858,78.72408368845221,17.698939295653272
05,RANGAREDDY,0532,SHAMSHABAD,43,43,191.441911940329,47306.32667881847,78.23281295132641,17.16090863993716,78.43847329745047,17.30319917440418
05,RANGAREDDY,0504,SHANKARPALLE,26,26,210.901165249163,52114.81289076409,78.03385708521326,17.36385331938845,78.2861615366443,17.51900250844016
05,RANGAREDDY,0523,TANDUR,39,39,234.802164425781,58020.87840974869,77.43763550594706,17.209476964255582,77.66777223707864,17.40864364805991
05,RANGAREDDY,0513,UPPAL,15,15,50.474568435191,12472.537487568414,78.51813527684926,17.36431618088022,78.60165632565186,17.472682474024786
05,RANGAREDDY,0519,VICARABAD,40,40,231.946364710937,57315.19493181835,77.79064016422284,17.22722286910238,78.0176553018068,17.446312897812703
05,RANGAREDDY,0536,YACHARAM,20,20,309.708488280003,76530.63414004924,78.53823258144809,16.932564173827,78.82496414949034,17.131353893509303
05,RANGAREDDY,0525,YELAL,36,36,201.033523632776,49676.46554496551,77.5225429678961,17.13140299600798,77.7517454560903,17.285524458125458
09,WARANGAL,0937,ATMAKUR,22,22,186.142235364085,45996.7480767931,79.59112247386682,17.997489551383268,79.82827710879823,18.138569149575396
09,WARANGAL,0904,BACHANNAPET,23,23,215.51244018046302,53254.28374171296,78.86585920296912,17.70851693699534,79.09882117090878,17.875687197573335
09,WARANGAL,0943,BHUPALPALLE,24,24,350.202975330919,86537.03981008304,79.7213473859883,18.331285407421387,80.13077748594554,18.520212509129813
09,WARANGAL,0931,CHENNARAOPET,16,16,144.768956529909,35773.18822792664,79.78169433381937,17.765650732412638,79.93700776308584,17.933236647702124
09,WARANGAL,0901,CHERIAL,23,23,269.244802773944,66531.83969750712,78.82731949559148,17.82552054500873,79.04910793204634,18.036126535828497
09,WARANGAL,0942,CHITYAL,33,33,323.225046948479,79870.64852594632,79.56737036226853,18.29288843950168,79.80301927710647,18.494107999686864
09,WARANGAL,0915,DEVARUPPULA,13,13,182.128292708499,45004.881245697194,79.21221287118298,17.510581517423574,79.3993352905284,17.679622515509184
09,WARANGAL,0909,DHARMASAGAR,19,19,255.12188605398,63041.990973991415,79.26084969718028,17.879490325318326,79.49854437036119,18.064110443871954
09,WARANGAL,0922,DORNAKAL,13,13,151.384732407784,37407.982049930215,80.00425940322872,17.345731692602897,80.16993563025349,17.496811792585728
09,WARANGAL,0935,DUGGONDI,18,18,117.078404600252,28930.703830312395,79.745600636175,17.90863658253938,79.86668784649297,18.08129551263622
09,WARANGAL,0949,ETURNAGARAM,65,65,732.3852067102131,180976.3258850359,80.21606987693355,18.188576724194057,80.4914285069868,18.609772651058222
09,WARANGAL,0936,GEESUGONDA,18,18,146.384768972202,36172.46417785884,79.61876710121717,17.897022430818367,79.78969588814728,18.02470352146128
09,WARANGAL,0944,GHANPUR (MULUG),9,9,128.402888304859,31729.04469605801,79.80875335466126,18.261412840210596,79.95136698929451,18.40178132942898
09,WARANGAL,0908,GHANPUR (STATION),26,26,332.5199110212,82167.45945832151,79.20372614014808,17.721600787093735,79.45004788708452,17.993898507849195
09,WARANGAL,0947,GOVINDARAOPET,17,17,324.15596337349,80100.68298426272,79.99301086188181,18.120270830002035,80.27133223277414,18.297595223540686
09,WARANGAL,0927,GUDUR,31,31,341.855122826612,84474.24053257461,79.87587258365662,17.686173185120648,80.16287264686665,17.87490076147166
09,WARANGAL,0911,HANAMKONDA,21,23,228.95642137549498,56576.36384334874,79.43612516096628,17.878183692062358,79.66862186561141,18.05151961437847
09,WARANGAL,0910,HASANPARTHY,18,18,160.297074207382,39610.26967008564,79.44147525701688,17.98913109903017,79.62884307254784,18.142594693266787
09,WARANGAL,0905,JANGAON,19,19,205.410157423942,50757.95530747367,79.06078318482282,17.668436100656905,79.22399287722894,17.846156158231924
09,WARANGAL,0925,KESAMUDRAM,23,23,230.897083745469,57055.91195858014,79.74117453424023,17.58697023759577,79.99885970469435,17.748803616530832
09,WARANGAL,0929,KHANAPUR,14,14,123.031836428029,30401.828873153994,79.88448312741053,17.833096152532832,80.00644640282825,18.0196067094418
09,WARANGAL,0916,KODAKANDLA,16,16,197.794144081595,48875.997425254,79.38251334327799,17.49431668673729,79.60109850663738,17.642859266264015
09,WARANGAL,0928,KOTHAGUDEM,70,70,873.007074539391,215724.74617759025,79.96128947311914,17.708623825560345,80.31600956699884,18.107571702205004
09,WARANGAL,0923,KURAVI,20,20,253.494746969407,62639.91614979787,79.87343429920654,17.361692715689962,80.09840894006241,17.585913792113132
09,WARANGAL,0906,LINGALAGHANPUR,14,14,181.66041053456001,44889.265042624305,79.12959181949755,17.57625430807652,79.31880072047649,17.719443209712715
09,WARANGAL,0902,MADDUR,21,21,183.59404651360998,45367.07689884609,78.97816862729945,17.863269740332257,79.1534831647148,18.03279292183648
09,WARANGAL,0924,MAHABUBABAD,23,23,231.769438722289,57271.47556790202,79.84430409700897,17.50422710036292,80.0911193164872,17.711990653126147
09,WARANGAL,0950,MANGAPET,25,25,319.734274656997,79008.05990724465,80.40693702625708,18.07929255473716,80.66655844632564,18.28249858335852
09,WARANGAL,0921,MARIPEDA,23,23,272.501239802665,67336.52281171303,79.76074729706909,17.3217713345671,79.97690381916037,17.528333140727316
09,WARANGAL,0941,MOGULLAPALLE,19,19,123.411397929373,30495.620562733853,79.55936603430342,18.251709179773766,79.68586961063804,18.394062531588254
09,WARANGAL,0945,MULUG,22,22,372.792864497721,92119.12298994663,79.8175361447839,18.06910722346408,80.14515137245415,18.261412840210596
09,WARANGAL,0934,NALLABELLY,20,20,179.906764367917,44455.92963765756,79.80964746202417,17.98849498255754,80.04192528223466,18.116140190073423
09,WARANGAL,0903,NARMETTA,16,16,206.10196854039,50928.90555730678,79.08875781159075,17.814138998695086,79.24696446012297,18.000415296559115
09,WARANGAL,0930,NARSAMPET,13,13,114.922067384585,28397.861300063156,79.80648916097488,17.88159018769359,79.95214013339675,18.017304488710558
09,WARANGAL,0920,NARSIMHULAPET,20,20,206.59996265011,51051.962581757536,79.65529647143292,17.42850243882729,79.88719738480818,17.559162282807037
09,WARANGAL,0926,NEKKONDA,18,18,169.481827896994,41879.87173423916,79.74497073816065,17.69492480934974,79.91897394370417,17.879601961695496
09,WARANGAL,0919,NELLIKUDUR,20,20,207.334572442994,51233.488614857655,79.69715175825041,17.527621968464356,79.92034693040635,17.696251081252605
09,WARANGAL,0914,PALAKURTHI,21,21,258.577200238222,63895.81770357744,79.34297786947664,17.561143384063488,79.54008568462574,17.75910249458445
09,WARANGAL,0939,PARKAL,23,23,178.024309051679,43990.76479864367,79.57760686359917,18.13155547067604,79.73981242228194,18.27253747422946
09,WARANGAL,0932,PARVATHAGIRI,13,13,160.46978011854,39652.94623014397,79.64593520787287,17.684273209918153,79.78216892008349,17.845443294189902
09,WARANGAL,0907,RAGHUNATHPALLE,20,20,249.033427041109,61537.499987068724,79.17270320815518,17.671608773905373,79.37669056047535,17.860470277330162
09,WARANGAL,0917,RAIPARTHY,18,18,212.446354574638,52496.63748847459,79.48068059743952,17.617769826921208,79.70042183800199,17.761086607040685
09,WARANGAL,0940,REGONDA,21,21,237.79915611798,58761.45118510345,79.67835305107276,18.132075526659705,79.87181465669757,18.348408319836132
09,WARANGAL,0933,SANGAM,19,19,167.39137444873,41363.30943746654,79.59531131952097,17.81912278843197,79.79447865105864,17.945703346245992
09,WARANGAL,0938,SHAYAMPET,13,13,116.688550674185,28834.368827195136,79.65973552904012,18.091401068166807,79.84285625363815,18.190816948815538
09,WARANGAL,0948,TADVAI,78,78,863.471648181551,213368.49100998414,80.10474058247443,17.995707717882862,80.47894147038585,18.394388266740705
09,WARANGAL,0918,THORRUR,25,25,221.194108846929,54658.25464491008,79.57985273374283,17.487135435158862,79.73896776224692,17.685957758662806
09,WARANGAL,0946,VENKATAPUR,18,18,418.755876641028,103476.83063899845,79.86424128960923,18.20211754758964,80.1796986093528,18.42222918893658
09,WARANGAL,0951,WARANGAL (FULLY URBAN),9,9,33.492703346096,8276.227236703657,79.56682005573768,17.927121798272008,79.63941077566456,18.010868303298285
09,WARANGAL,0912,WARDHANNAPET,18,18,248.60084502985902,61430.60664416296,79.48067097844387,17.702880923696892,79.66668916889954,17.90828514455236
09,WARANGAL,0913,ZAFFERGADH,18,18,200.622167916866,49574.81733386687,79.40313296607083,17.699183912793554,79.53643475082268,17.90911865804912
